review_id,section,claim_id,claim_text,is_quote,has_numbers,is_causal_or_normative,citation_text,citation_type,citation_author,citation_year,is_secondary,primary_mentioned_author,primary_mentioned_year,stated_page,in_reference_list,source_pdf_path,priority,section_canonical,section_level,research_question,section_title,source_pdf
2_4,unknown,e6138849,"However, low domestic funding for M&E (1%–3% of overall M&E budgets in 2009–2010) limited broader institutionalization (Adams et al., 2013).",False,True,False,"(Adams et al., 2013)",parenthetical,Adams et al.,2013,False,,,,,pilot_inputs/sources_pdf/Adams_2013.pdf,High,Empirical Evidence on Supply,3,"What is the empirical evidence linking M&E systems strengthening to improved evaluative evidence demand, supply, and/or use? Which real-world examples best exemplify this evidence?",Empirical Evidence on Supply,Adams_2013.pdf
2_4,unknown,a573bbed,"Efforts to establish a Whole-of-Government M&E System (WoGM&ES) reflect a push for unified standards and better coordination among ministries (Kanyamuna, 2021).",False,True,False,"(Kanyamuna, 2021)",parenthetical,Kanyamuna,2021,False,,,,,pilot_inputs/sources_pdf/Kanyamuna_2021.pdf,High,Case Examples of M&E Systems Strengthening Impact,2,"What is the empirical evidence linking M&E systems strengthening to improved evaluative evidence demand, supply, and/or use? Which real-world examples best exemplify this evidence?",Case Examples of M&E Systems Strengthening Impact,Kanyamuna_2021.pdf
2_4,unknown,cbb0ae9e,"While some evaluations from the Sixth National Development Plan informed the subsequent Seventh Plan (Chirau et al., 2022), many studies remain donor-driven, limiting government ownership and use.",False,True,False,"(Chirau et al., 2022)",parenthetical,Chirau et al.,2022,False,,,,,pilot_inputs/sources_pdf/Chirau_2020.pdf,High,Case Examples of M&E Systems Strengthening Impact,2,"What is the empirical evidence linking M&E systems strengthening to improved evaluative evidence demand, supply, and/or use? Which real-world examples best exemplify this evidence?",Case Examples of M&E Systems Strengthening Impact,Chirau_2022.pdf
2_4,unknown,9a111c03,"The Zambian health sector’s reliance on external funding for Annual Progress Reports illustrates the conflict between donor accountability needs and local priority setting (Kanyamuna et al., 2018).",False,True,False,"(Kanyamuna et al., 2018)",parenthetical,Kanyamuna et al.,2018,False,,,,,pilot_inputs/sources_pdf/Kanyamuna_2018.pdf,High,Case Examples of M&E Systems Strengthening Impact,2,"What is the empirical evidence linking M&E systems strengthening to improved evaluative evidence demand, supply, and/or use? Which real-world examples best exemplify this evidence?",Case Examples of M&E Systems Strengthening Impact,Kanyamuna_2018.pdf
2_4,unknown,11ffc0c4,"Meanwhile, the Farmer Input Subsidies Programme evaluation is a cautionary tale of how political interference can derail potential evidence-based reforms (Mulenga & Porter, 2013).",False,True,False,"(Mulenga & Porter, 2013)",parenthetical,Mulenga & Porter,2013,False,,,,,pilot_inputs/sources_pdf/Mulenga_2013.pdf,High,Case Examples of M&E Systems Strengthening Impact,2,"What is the empirical evidence linking M&E systems strengthening to improved evaluative evidence demand, supply, and/or use? Which real-world examples best exemplify this evidence?",Case Examples of M&E Systems Strengthening Impact,Mulenga_2013.pdf
2_4,unknown,ab5581b6,"Findings were partially adopted, leading to some programmatic adjustments (Kumwenda & Latib, 2013).",False,True,True,"(Kumwenda & Latib, 2013)",parenthetical,Kumwenda & Latib,2013,False,,,,,pilot_inputs/sources_pdf/Kumwenda_2013.pdf,High,Case Examples of M&E Systems Strengthening Impact,2,"What is the empirical evidence linking M&E systems strengthening to improved evaluative evidence demand, supply, and/or use? Which real-world examples best exemplify this evidence?",Case Examples of M&E Systems Strengthening Impact,Kumwenda_2013.pdf
2_4,unknown,234c3f96,"Ministries were required to present results regularly to the President’s Office, illustrating “the importance of top-level political engagement in driving M&E integration” (Sivagnanasothy, 2009).",True,True,False,"(Sivagnanasothy, 2009)",parenthetical,Sivagnanasothy,2009,False,,,,,pilot_inputs/sources_pdf/Sivagnanasothy_2009.pdf,High,Case Examples of M&E Systems Strengthening Impact,2,"What is the empirical evidence linking M&E systems strengthening to improved evaluative evidence demand, supply, and/or use? Which real-world examples best exemplify this evidence?",Case Examples of M&E Systems Strengthening Impact,Sivagnanasothy_2009.pdf
2_4,unknown,7abacd16,"In the Caribbean, the EvIDeNCe Network’s approach to co-producing policy briefs with stakeholders and hosting dialogues exemplifies how to align supply with immediate policymaker needs (Yearwood, 2018).",False,True,False,"(Yearwood, 2018)",parenthetical,Yearwood,2018,False,,,,,pilot_inputs/sources_pdf/Yearwood_2018.pdf,High,Case Examples of M&E Systems Strengthening Impact,2,"What is the empirical evidence linking M&E systems strengthening to improved evaluative evidence demand, supply, and/or use? Which real-world examples best exemplify this evidence?",Case Examples of M&E Systems Strengthening Impact,Yearwood_2018.pdf
2_4,unknown,87d4c81d,"The DPME, working with national departments, commissions evaluations on priority topics and fosters local capacity through the National School of Government and partnerships like the Africa Evidence Network (Stewart et al., 2018).",False,True,False,"(Stewart et al., 2018)",parenthetical,Stewart et al.,2018,False,,,,,pilot_inputs/sources_pdf/Stewart_2015.pdf,High,Case Examples of M&E Systems Strengthening Impact,2,"What is the empirical evidence linking M&E systems strengthening to improved evaluative evidence demand, supply, and/or use? Which real-world examples best exemplify this evidence?",Case Examples of M&E Systems Strengthening Impact,Stewart_2018.pdf
2_5,unknown,a19baffc,"Kanyamuna (2021) shows that presidential and cabinet-level endorsement in Zambia catalysed ministries to request performance data, while Chirau, Masilela, and Dlakavu (2020) report that visible champions signal seriousness to rank-and-file officials across Anglophone Africa.",False,True,False,Kanyamuna (2021),narrative,Kanyamuna,2021,False,,,,,pilot_inputs/sources_pdf/Kanyamuna_2021.pdf,High,Enabling Factors for Strengthening Demand for Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Demand for Evaluative Evidence,Kanyamuna_2021.pdf
2_5,unknown,4bcdf9fb,"Kanyamuna (2021) shows that presidential and cabinet-level endorsement in Zambia catalysed ministries to request performance data, while Chirau, Masilela, and Dlakavu (2020) report that visible champions signal seriousness to rank-and-file officials across Anglophone Africa.",False,True,False,Dlakavu (2020),narrative,Dlakavu,2020,False,,,,,,High,Enabling Factors for Strengthening Demand for Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Demand for Evaluative Evidence,Amisi_2020.pdf
2_5,unknown,5c71f34c,"(2013) observed rising parliamentary questions on programme impact in Ghana, and stakeholder coalitions have pushed governments toward transparency elsewhere (Hlaise-Msimang, 2023).",False,True,False,"(Hlaise-Msimang, 2023)",parenthetical,Hlaise-Msimang,2023,False,,,,,,High,Enabling Factors for Strengthening Demand for Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Demand for Evaluative Evidence,Abadie_2023.pdf
2_5,unknown,0b672ff4,"Demand also climbs when M&E outputs are woven into core policy processes; Matsiliza (2019) documents how South Africa’s Government-Wide M&E system linked evaluation cycles to the Medium-Term Expenditure Framework, making evidence a prerequisite for budget approval.",False,True,False,Matsiliza (2019),narrative,Matsiliza,2019,False,,,,,pilot_inputs/sources_pdf/Matsiliza_2019.pdf,High,Enabling Factors for Strengthening Demand for Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Demand for Evaluative Evidence,Matsiliza_2019.pdf
2_5,unknown,f07f6fc7,"Finally, awareness of evaluation’s intrinsic benefits – learning, accountability, reputational gain – drives demand, as theorised by Alkin and King (2017) and corroborated by empirical gains in Ghana (Adams et al., 2013).",False,True,False,"(Adams et al., 2013)",parenthetical,Adams et al.,2013,False,,,,,pilot_inputs/sources_pdf/Adams_2013.pdf,High,Enabling Factors for Strengthening Demand for Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Demand for Evaluative Evidence,Adams_2013.pdf
2_5,unknown,b7c0b644,"Finally, awareness of evaluation’s intrinsic benefits – learning, accountability, reputational gain – drives demand, as theorised by Alkin and King (2017) and corroborated by empirical gains in Ghana (Adams et al., 2013).",False,True,False,Alkin and King (2017),narrative,Alkin and King,2017,False,,,,,pilot_inputs/sources_pdf/Alkin_2016.pdf,High,Enabling Factors for Strengthening Demand for Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Demand for Evaluative Evidence,Alkin_2017.pdf
2_5,unknown,ebdf3ae4,"Ghana’s Master of Arts in Evaluation, supported by donors but now embedded in a local university, has boosted the cadre of national evaluators (Adams et al., 2013), while Uganda’s Evaluation Association provides peer learning and mentorship (Niringiye, 2018).",False,True,False,"(Adams et al., 2013)",parenthetical,Adams et al.,2013,False,,,,,pilot_inputs/sources_pdf/Adams_2013.pdf,High,Enabling Factors for Strengthening Supply of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Supply of Evaluative Evidence,Adams_2013.pdf
2_5,unknown,c74e89da,"Ghana’s Master of Arts in Evaluation, supported by donors but now embedded in a local university, has boosted the cadre of national evaluators (Adams et al., 2013), while Uganda’s Evaluation Association provides peer learning and mentorship (Niringiye, 2018).",False,True,False,"(Niringiye, 2018)",parenthetical,Niringiye,2018,False,,,,,pilot_inputs/sources_pdf/Niringiye_2018.pdf,High,Enabling Factors for Strengthening Supply of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Supply of Evaluative Evidence,Niringiye_2018.pdf
2_5,unknown,f5f6ed7d,"Development-partner assistance, though sometimes critiqued for overshadowing domestic priorities, can still fill critical funding gaps that national treasuries cannot (CLEAR-AA, 2020).",False,True,False,"(CLEAR-AA, 2020)",parenthetical,CLEAR-AA,2020,False,,,,,pilot_inputs/sources_pdf/CLEAR_AA_2020.pdf,High,Enabling Factors for Strengthening Supply of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Supply of Evaluative Evidence,CLEAR_AA_2020.pdf
2_5,unknown,ea422f7d,"Formal institutional frameworks likewise matter: South Africa’s Department of Planning, Monitoring and Evaluation illustrates how a statutory mandate stabilises evaluation functions across electoral cycles (Matsiliza, 2019).",False,True,False,"(Matsiliza, 2019)",parenthetical,Matsiliza,2019,False,,,,,pilot_inputs/sources_pdf/Matsiliza_2019.pdf,High,Enabling Factors for Strengthening Supply of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Supply of Evaluative Evidence,Matsiliza_2019.pdf
2_5,unknown,40f868cd,"Local research institutions and professional networks deepen supply by anchoring evidence production in contextual knowledge, as exemplified in Zambia (Mulenga & Porter, 2013) and Botswana (Makadzange, 2022).",False,True,False,"(Mulenga & Porter, 2013)",parenthetical,Mulenga & Porter,2013,False,,,,,pilot_inputs/sources_pdf/Mulenga_2013.pdf,High,Enabling Factors for Strengthening Supply of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Supply of Evaluative Evidence,Mulenga_2013.pdf
2_5,unknown,4ae0c982,"Local research institutions and professional networks deepen supply by anchoring evidence production in contextual knowledge, as exemplified in Zambia (Mulenga & Porter, 2013) and Botswana (Makadzange, 2022).",False,True,False,"(Makadzange, 2022)",parenthetical,Makadzange,2022,False,,,,,pilot_inputs/sources_pdf/Makadzange_2022.pdf,High,Enabling Factors for Strengthening Supply of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Supply of Evaluative Evidence,Makadzange_2022.pdf
2_5,unknown,f4ea7ebd,"Evaluator communication skills and stakeholder involvement can translate technical findings into actionable insights (Alkin and King, 2017).",False,True,False,"(Alkin and King, 2017)",parenthetical,Alkin and King,2017,False,,,,,pilot_inputs/sources_pdf/Alkin_2016.pdf,High,Enabling Factors for Strengthening Use of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Use of Evaluative Evidence,Alkin_2017.pdf
2_5,unknown,469c632e,Participatory designs further increase utilisation by fostering process use; Donnelly and Searle (2017) find that organisations internalise lessons when staff actively co-interpret data.,False,True,False,Donnelly and Searle (2017),narrative,Donnelly and Searle,2017,False,,,,,pilot_inputs/sources_pdf/Donnelly_2017.pdf,High,Enabling Factors for Strengthening Use of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Use of Evaluative Evidence,Donnelly_2017.pdf
2_5,unknown,49eda9ec,"Finally, alignment with policy priorities is vital: Morton and Seditas (2018) show that evidence products framed around explicit “next steps” resonate more strongly with officials than abstract recommendations.",True,True,False,Morton and Seditas (2018),narrative,Morton and Seditas,2018,False,,,,,pilot_inputs/sources_pdf/Morton_2018.pdf,High,Enabling Factors for Strengthening Use of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Enabling Factors for Strengthening Use of Evaluative Evidence,Morton_2018.pdf
2_5,unknown,8baf1df3,"If leaders perceive M&E as punitive “policing,” they may underfund or ignore evaluation units (Chirau et al., 2022).",True,True,False,"(Chirau et al., 2022)",parenthetical,Chirau et al.,2022,False,,,,,pilot_inputs/sources_pdf/Chirau_2020.pdf,High,Hindering Factors for Strengthening Demand for Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Hindering Factors for Strengthening Demand for Evaluative Evidence,Chirau_2022.pdf
2_5,unknown,2f0cd4ca,"Bureaucratic silos and coordination failures cut across these issues, hampering a unified demand signal and allowing ministries to sidestep uncomfortable findings (Liverani et al., 2013).",False,True,False,"(Liverani et al., 2013)",parenthetical,Liverani et al.,2013,False,,,,,pilot_inputs/sources_pdf/Liverani_2013.pdf,High,Hindering Factors for Strengthening Demand for Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Hindering Factors for Strengthening Demand for Evaluative Evidence,Liverani_2013.pdf
2_5,unknown,4459039a,"Ministries in Ghana and Malawi struggle to recruit and retain evaluators, leading to chronic vacancies (Adams et al., 2013; Kumwenda & Latib, 2013).",False,True,True,"(Adams et al., 2013; Kumwenda & Latib, 2013)",parenthetical,Adams et al.,2013,False,,,,,pilot_inputs/sources_pdf/Adams_2013.pdf,High,Hindering Factors for Strengthening Supply of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Hindering Factors for Strengthening Supply of Evaluative Evidence,Adams_2013.pdf
2_5,unknown,13925fbf,"Ministries in Ghana and Malawi struggle to recruit and retain evaluators, leading to chronic vacancies (Adams et al., 2013; Kumwenda & Latib, 2013).",False,True,True,"(Adams et al., 2013; Kumwenda & Latib, 2013)",parenthetical,Kumwenda & Latib,2013,False,,,,,pilot_inputs/sources_pdf/Kumwenda_2013.pdf,High,Hindering Factors for Strengthening Supply of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Hindering Factors for Strengthening Supply of Evaluative Evidence,Adams_2013.pdf
2_5,unknown,b6cff486,"Funding shortfalls exacerbate the deficit: even when budgets for evaluation exist, they may go unspent due to procurement hurdles (Mulenga & Porter, 2013).",False,True,False,"(Mulenga & Porter, 2013)",parenthetical,Mulenga & Porter,2013,False,,,,,pilot_inputs/sources_pdf/Mulenga_2013.pdf,High,Hindering Factors for Strengthening Supply of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Hindering Factors for Strengthening Supply of Evaluative Evidence,Mulenga_2013.pdf
2_5,unknown,b0425dda,"Excessive reliance on external consultants temporarily plugs gaps but discourages the cultivation of domestic expertise (Niringiye, 2018).",False,True,False,"(Niringiye, 2018)",parenthetical,Niringiye,2018,False,,,,,pilot_inputs/sources_pdf/Niringiye_2018.pdf,High,Hindering Factors for Strengthening Supply of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Hindering Factors for Strengthening Supply of Evaluative Evidence,Niringiye_2018.pdf
2_5,unknown,92ebcfdc,"Weak knowledge-management systems (including, for instance, absence of national evaluation repositories or data portals) further restrict access to completed studies (Kumwenda & Latib, 2013).",False,True,False,"(Kumwenda & Latib, 2013)",parenthetical,Kumwenda & Latib,2013,False,,,,,pilot_inputs/sources_pdf/Kumwenda_2013.pdf,High,Hindering Factors for Strengthening Supply of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Hindering Factors for Strengthening Supply of Evaluative Evidence,Kumwenda_2013.pdf
2_5,unknown,d6dfc021,"Finally, fragmentation of donor-established M&E systems erodes coherence, creating parallel structures that duplicate effort and confuse standards (Masvaure & Fish, 2022).",False,True,False,"(Masvaure & Fish, 2022)",parenthetical,Masvaure & Fish,2022,False,,,,,pilot_inputs/sources_pdf/Masvaure_2020.pdf,High,Hindering Factors for Strengthening Supply of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Hindering Factors for Strengthening Supply of Evaluative Evidence,Fish_2022.pdf
2_5,unknown,81e1815b,"Technical jargon, paywalled journals, and year-long publication lags alienate busy policymakers, as noted by Alkin and King (2017) and Morton and Seditas (2018).",False,True,False,Alkin and King (2017),narrative,Alkin and King,2017,False,,,,,pilot_inputs/sources_pdf/Alkin_2016.pdf,High,Hindering Factors for Strengthening Use of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Hindering Factors for Strengthening Use of Evaluative Evidence,Alkin_2017.pdf
2_5,unknown,71d57b7e,"Technical jargon, paywalled journals, and year-long publication lags alienate busy policymakers, as noted by Alkin and King (2017) and Morton and Seditas (2018).",False,True,False,Morton and Seditas (2018),narrative,Morton and Seditas,2018,False,,,,,pilot_inputs/sources_pdf/Morton_2018.pdf,High,Hindering Factors for Strengthening Use of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Hindering Factors for Strengthening Use of Evaluative Evidence,Morton_2018.pdf
2_5,unknown,a3d115dd,"Political and ideological contestation can nullify even well-communicated evidence, with South Africa’s early HIV/AIDS policy being a stark example (Liverani et al., 2013).",False,True,False,"(Liverani et al., 2013)",parenthetical,Liverani et al.,2013,False,,,,,pilot_inputs/sources_pdf/Liverani_2013.pdf,High,Hindering Factors for Strengthening Use of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Hindering Factors for Strengthening Use of Evaluative Evidence,Liverani_2013.pdf
2_5,unknown,00320d4d,"Finally, fragmented governance structures produce feedback loops that break midway; Makadzange (2022) describes how ministries in Botswana compile reports but rarely channel them into planning units, while Minyihun et al.",False,True,False,Makadzange (2022),narrative,Makadzange,2022,False,,,,,pilot_inputs/sources_pdf/Makadzange_2022.pdf,High,Hindering Factors for Strengthening Use of Evaluative Evidence,2,"What are the key factors influencing the success (or not) of M&E systems strengthening interventions in improving the demand, supply and/or use of evaluative evidence?",Hindering Factors for Strengthening Use of Evaluative Evidence,Makadzange_2022.pdf
3_1,unknown,779ce595,"One of the most widely cited operational definitions comes from Stewart, Dayal, and Langer (2017), who define EIDM as ""a process whereby multiple sources of information, including the best available research evidence, are consulted before making a decision to plan, implement and (where relevant) revise policies, programs, and other services"" (p. 253).",True,True,False,Langer (2017),narrative,Langer,2017,False,,,253,,pilot_inputs/sources_pdf/Langer_2016.pdf,High,Definitions and Terminological Distinctions,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Definitions and Terminological Distinctions,Agrawal_2017.pdf
3_1,unknown,7779dfd4,"(1996) define EIDM as “the conscientious, explicit, and judicious use of current best evidence in making decisions” (as cited in Belita et al., 2020, p. 2).",True,True,False,"(as cited in Belita et al., 2020, p. 2)",secondary_parenthetical,Belita et al.,2020,True,,,2,,pilot_inputs/sources_pdf/Belita_2020.pdf,High,Definitions and Terminological Distinctions,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Definitions and Terminological Distinctions,Belita_2020.pdf
3_1,unknown,e0ff49ad,"Parkhurst (2017), Head (2015), and Bundi and Pattyn (2022) all argue that the term ""evidence-based"" evokes a degree of scientific certainty and technocratic authority that rarely exists in practice.",True,True,False,Parkhurst (2017),narrative,Parkhurst,2017,False,,,,,pilot_inputs/sources_pdf/Parkhurst_2017.pdf,High,Definitions and Terminological Distinctions,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Definitions and Terminological Distinctions,Parkhurst_2017.pdf
3_1,unknown,ed40f733,"Parkhurst (2017), Head (2015), and Bundi and Pattyn (2022) all argue that the term ""evidence-based"" evokes a degree of scientific certainty and technocratic authority that rarely exists in practice.",True,True,False,Head (2015),narrative,Head,2015,False,,,,,pilot_inputs/sources_pdf/Head_2015.pdf,High,Definitions and Terminological Distinctions,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Definitions and Terminological Distinctions,Head_2015.pdf
3_1,unknown,f5642770,"Parkhurst (2017), Head (2015), and Bundi and Pattyn (2022) all argue that the term ""evidence-based"" evokes a degree of scientific certainty and technocratic authority that rarely exists in practice.",True,True,False,Bundi and Pattyn (2022),narrative,Bundi and Pattyn,2022,False,,,,,pilot_inputs/sources_pdf/Bundi_2016.pdf,High,Definitions and Terminological Distinctions,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Definitions and Terminological Distinctions,Bundi_2022.pdf
3_1,unknown,ae124e13,"Tourish (2013) defines EBMgt as ""the systematic use of the best available evidence to improve management practice"" (p. 174), though he and others (e.g., Hulpke & Fronmueller, 2022) question the implied neutrality and objectivity of such evidence.",True,True,False,"(e.g., Hulpke & Fronmueller, 2022)",parenthetical,Hulpke & Fronmueller,2022,False,,,,,pilot_inputs/sources_pdf/Hulpke_2022.pdf,High,Definitions and Terminological Distinctions,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Definitions and Terminological Distinctions,Aantjes_2022.pdf
3_1,unknown,7e3026b6,"Tourish (2013) defines EBMgt as ""the systematic use of the best available evidence to improve management practice"" (p. 174), though he and others (e.g., Hulpke & Fronmueller, 2022) question the implied neutrality and objectivity of such evidence.",True,True,False,Tourish (2013),narrative,Tourish,2013,False,,,174,,pilot_inputs/sources_pdf/Tourish_2013.pdf,High,Definitions and Terminological Distinctions,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Definitions and Terminological Distinctions,Tourish_2013.pdf
3_1,unknown,8fcaeec5,"Similarly, Martelli and Hayirli (2018) propose a more expansive view of evidence, emphasizing its contextual relevance and social construction.",False,True,False,Martelli and Hayirli (2018),narrative,Martelli and Hayirli,2018,False,,,,,pilot_inputs/sources_pdf/Martelli_2018.pdf,High,Definitions and Terminological Distinctions,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Definitions and Terminological Distinctions,Martelli_2018.pdf
3_1,unknown,8d9d48dc,"It divides the process into a “knowledge creation funnel” – where research is synthesized and contextualized – and an “action cycle” that outlines steps for adapting, applying, and sustaining evidence use in practice (Poot et al., 2018).",True,True,False,"(Poot et al., 2018)",parenthetical,Poot et al.,2018,False,,,,,pilot_inputs/sources_pdf/Poot_2018.pdf,High,Conceptual Frameworks and Models,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Conceptual Frameworks and Models,Poot_2018.pdf
3_1,unknown,72f457c1,"Tourish (2013) introduces the concept of Evidence-Oriented Organizing (EOO), which embraces the interpretive, context-dependent, and power-laden nature of decision-making.",False,True,False,Tourish (2013),narrative,Tourish,2013,False,,,,,pilot_inputs/sources_pdf/Tourish_2013.pdf,High,Conceptual Frameworks and Models,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Conceptual Frameworks and Models,Tourish_2013.pdf
3_1,unknown,1a1ebea7,"Similarly, Parkhurst (2017) calls for a shift from “evidence-based policy” to the “good governance of evidence,” which incorporates both technical rigor and democratic legitimacy.",True,True,False,Parkhurst (2017),narrative,Parkhurst,2017,False,,,,,pilot_inputs/sources_pdf/Parkhurst_2017.pdf,High,Conceptual Frameworks and Models,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Conceptual Frameworks and Models,Parkhurst_2017.pdf
3_1,unknown,519e9f6b,"This inclusive orientation is echoed in Parkhurst’s (2017) call for an “appropriateness” framework, where the value of evidence is judged not by methodological hierarchy but by its relevance and utility for specific policy questions.",True,True,False,Parkhurst’s (2017),narrative,Parkhurst’s,2017,False,,,,,,High,Core Dimensions and Characteristics,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Core Dimensions and Characteristics,Parkhurst_2017.pdf
3_1,unknown,649bf3e7,"Martelli and Hayirli (2018) reinforce this view by distinguishing between “rank,” “fit,” and “variety” perspectives, arguing that context-sensitive and socially embedded evidence is often more valuable than methodologically rigorous but poorly contextualized research.",True,True,False,Martelli and Hayirli (2018),narrative,Martelli and Hayirli,2018,False,,,,,pilot_inputs/sources_pdf/Martelli_2018.pdf,High,Core Dimensions and Characteristics,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Core Dimensions and Characteristics,Martelli_2018.pdf
3_1,unknown,94aa1dd4,"Time constraints, lack of access to relevant research, limited evaluation capacity, and high staff turnover are frequently cited in the literature (Yarber et al., 2015; Clark et al., 2024).",False,True,False,"(Yarber et al., 2015; Clark et al., 2024)",parenthetical,Yarber et al.,2015,False,,,,,pilot_inputs/sources_pdf/Yarber_2015.pdf,High,Core Dimensions and Characteristics,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Core Dimensions and Characteristics,Yarber_2015.pdf
3_1,unknown,06db547f,"Time constraints, lack of access to relevant research, limited evaluation capacity, and high staff turnover are frequently cited in the literature (Yarber et al., 2015; Clark et al., 2024).",False,True,False,"(Yarber et al., 2015; Clark et al., 2024)",parenthetical,Clark et al.,2024,False,,,,,pilot_inputs/sources_pdf/Clark_2024.pdf,High,Core Dimensions and Characteristics,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Core Dimensions and Characteristics,Yarber_2015.pdf
3_1,unknown,67369fa8,"Hodgkinson (2010) warns that evidence-based decision-making can mask deeper organizational politics and power dynamics, where the presentation of evidence serves to legitimize predetermined decisions rather than guide open deliberation.",False,True,False,Hodgkinson (2010),narrative,Hodgkinson,2010,False,,,,,pilot_inputs/sources_pdf/Hodgkinson_2010.pdf,High,Core Dimensions and Characteristics,2,How is evidence-informed decision-making (and closely related terms) defined and conceptualized in the literature?,Core Dimensions and Characteristics,Hodgkinson_2010.pdf
